ISBN_13,PUBL_DATE,PUBL_MONTH,D14_SALE,CATEG_NO,CATEG_NM,AU_CNT,AU_NO,AU_W_CNT,AU_S_CNT,AU_S_AVG,PU_NO,PU_W_CNT,PU_S_CNT,PU_S_AVG,BK_PRICE,BSPT_BIZ,BSPT_LIB,BSPT_SLF,BSPT_LIT,F_INCOME,CSMP_EXP,GRCR_EXP,BOOK_EXP,BK_S_PRD,BK_A_PRD,BK_S_RTL,BK_S_OLN,CSTMR_PI,CSTMR_PP,UNEMPLOY,AU_BS_W1,AU_BS_W2,AU_BS_W3,AU_BS_W4,AU_BS_SC,PU_BS_W1,PU_BS_W2,PU_BS_W3,PU_BS_W4,PU_BS_SC,AU_S_12M,AU_S_06M,AU_S_03M,AU_S_01M,PU_S_12M,PU_S_06M,PU_S_03M,PU_S_01M
9.78897E+12,20131115,201311,0,1006,193;9.GP,1,107813,96,15626,162.8,98418,160,1245,7.8,12000,14.6,20.9,48.4,169.5,4259920,2493519,373338,17857,86,80,420410,87475,111.87,106,2.5,0,0,0,0,0,0,0,0,0,0,1372,746,352,146,163,82,35,13
9.78894E+12,20130808,201308,124,1006,193;9.GP,1,117025,28,15644,558.7,15906,335,470904,1405.7,15000,18.2,20.9,67.4,148.6,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,1230,368,145,64,29124,11155,4859,1913
9.789E+12,20130430,201304,0,1006,193;9.GP,1,3274,185,16028,86.6,96152,75,2347,31.3,12000,24.2,30.3,64.4,134.2,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,0,0,0,0,1361,688,383,166,689,239,110,35
9.789E+12,20130525,201305,3,1006,193;9.GP,1,3274,185,16028,86.6,475,92,11568,125.7,12000,20.8,28.4,59.5,138.4,4192558,2542563,336647,25449,89,79,478601,94138,109.67,102,2.8,0,1,0,0,0.2,0,0,0,0,0,1363,702,322,81,754,295,159,65
9.78899E+12,20131216,201312,0,1006,193;9.GP,1,3274,185,16028,86.6,97185,38,1166,30.7,11500,30.5,23.2,34.9,157.1,4259920,2493519,373338,17857,84,69,419014,84575,111.87,107,2.5,0,1,0,1,0.6,0,0,0,0,0,1283,567,231,69,81,59,16,4
9.78897E+12,20130325,201303,0,1006,193;9.GP,2,154004,197,16076,81.6,98318,223,35768,160.4,10000,16.3,32.8,63.6,126.7,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4329,1876,946,487
9.78897E+12,20130325,201303,0,1006,193;9.GP,2,154004,197,16076,81.6,98318,223,35768,160.4,10000,16.3,32.8,63.6,126.7,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4329,1876,946,487
9.78897E+12,20130325,201303,0,1006,193;9.GP,2,154004,197,16076,81.6,98318,223,35768,160.4,10000,16.3,32.8,63.6,126.7,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4329,1876,946,487
9.78897E+12,20130325,201303,0,1006,193;9.GP,2,154004,197,16076,81.6,98318,223,35768,160.4,9500,16.3,32.8,63.6,126.7,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4329,1876,946,487
9.78897E+12,20130325,201303,0,1006,193;9.GP,2,154004,197,16076,81.6,98318,223,35768,160.4,8500,16.3,32.8,63.6,126.7,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4329,1876,946,487
9.78897E+12,20130325,201303,0,1006,193;9.GP,2,154004,197,16076,81.6,98318,223,35768,160.4,8500,16.3,32.8,63.6,126.7,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4329,1876,946,487
9.78897E+12,20130325,201303,0,1006,193;9.GP,2,154004,197,16076,81.6,98318,223,35768,160.4,8000,16.3,32.8,63.6,126.7,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4329,1876,946,487
9.78897E+12,20130325,201303,0,1006,193;9.GP,2,154004,197,16076,81.6,98318,223,35768,160.4,7000,16.3,32.8,63.6,126.7,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4329,1876,946,487
9.789E+12,20130215,201302,0,1006,193;9.GP,1,775,13,16153,1242.5,160721,103,3974,38.6,6000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,194,116,77,3,484,484,289,80
9.78898E+12,20130304,201303,2,1006,193;9.GP,1,117627,184,16220,88.2,137,372,33446,89.9,12000,19.5,28.5,68.1,145.7,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,1731,821,415,86,4153,2391,1056,286
9.789E+12,20130510,201305,0,1006,193;9.GP,1,117627,184,16220,88.2,137487,44,137,3.1,10000,24.5,26.2,63.5,134.1,4192558,2542563,336647,25449,89,79,478601,94138,109.67,102,2.8,0,0,0,0,0,0,0,0,0,0,1578,777,290,104,45,22,2,1
9.78898E+12,20130819,201308,1,1006,193;9.GP,1,117627,184,16220,88.2,137,372,33446,89.9,10000,20.5,20.6,62.9,150.9,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,1442,600,310,122,5003,2484,1500,657
9.789E+12,20130902,201309,16,1006,193;9.GP,2,107813,103,16242,157.7,285,602,159427,264.8,15000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,1310,731,462,151,17509,7197,2514,759
9.78897E+12,20130130,201301,5,1006,193;9.GP,1,615,90,16337,181.5,161,370,124318,336,13000,17.7,26.9,57.6,156.3,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,2310,1283,761,348,2384,1008,457,165
9.78899E+12,20130615,201306,0,1006,193;9.GP,1,615,90,16337,181.5,100634,139,5501,39.6,6000,9.6,28.6,60.3,141.6,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,0,0,0,0,0,2484,1349,581,170,1386,791,311,93
9.78893E+12,20130916,201309,16,1006,193;9.GP,1,119601,29,16350,563.8,102903,1250,828644,662.9,13000,21.7,18.2,59.3,150.3,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,1,2,3,3,2.6,337,153,51,17,109930,54624,29614,10491
9.78897E+12,20130420,201304,10,1006,193;9.GP,1,133831,22,16509,750.4,98318,223,35768,160.4,12800,19.3,37.4,67.2,131.9,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,0,0,1,0.4,3592,1302,635,247,4103,1886,1021,326
9.78899E+12,20130328,201303,4,1006,193;9.GP,1,115711,19,16540,870.5,103724,114,217838,1910.9,14000,16.3,32.8,63.6,126.7,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,3,3,3,2,2.6,987,692,285,69,62307,35745,12486,3231
9.78896E+12,20130729,201307,15,1006,193;9.GP,1,115711,19,16540,870.5,490,265,137969,520.6,13800,19,22.1,67.1,152,4040630,2403480,329892,16448,83,73,417213,77469,111.24,105,2.8,1,0,1,0,0.4,1,0,1,0,0.4,1127,511,225,96,10019,5397,2639,728
9.78896E+12,20131030,201310,428,1006,193;9.GP,1,115711,19,16540,870.5,115,327,102131,312.3,13500,13.3,22.2,46.4,162.3,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,3,2,2,0,1.3,1,0,0,0,0.1,1599,864,639,257,10359,5526,2349,773
9.78894E+12,20131213,201312,5,1006,193;9.GP,1,125706,22,17090,776.8,21,2593,2271667,876.1,12000,28,21.8,39.5,158.5,4259920,2493519,373338,17857,84,69,419014,84575,111.87,107,2.5,0,0,0,0,0,6,6,6,6,6,6838,1575,642,177,322140,186045,64245,20488
9.78899E+12,20130612,201306,10,1006,193;9.GP,1,94558,24,17198,716.6,108460,51,30795,603.8,13000,9.6,28.6,60.3,141.6,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,0,0,0,0,0,653,316,179,90,6199,3301,1707,516
9.78895E+12,20131023,201310,34,1006,193;9.GP,1,115808,30,17313,577.1,153870,20,12460,623,15000,12.5,21.5,42.2,150.6,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,0,0,0,0,0,0,0,0,0,0,3001,1463,759,315,6971,2673,1680,608
9.78895E+12,20130615,201306,51,1006,193;9.GP,1,138284,17,17536,1031.5,6,3107,2839631,913.9,12000,9.6,28.6,60.3,141.6,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,10,0,8,13,8.6,889,411,195,87,325658,162039,86278,32857
9.78899E+12,20130625,201306,87,1006,193;9.GP,1,115800,11,17563,1596.6,103724,114,217838,1910.9,13500,12.2,26.6,67.1,141.5,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,1,0,0.3,2,2,4,5,3.8,1965,531,204,57,65349,19624,7138,1949
9.78895E+12,20130816,201308,11,1006,193;9.GP,1,315,64,17780,277.8,6,3107,2839631,913.9,13000,19.1,21.6,65.8,144.7,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,10,0,7,7,5.9,680,289,122,36,311848,163080,87575,32447
9.78895E+12,20130905,201309,148,1006,193;9.GP,1,315,64,17780,277.8,6,3107,2839631,913.9,13000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,1,0,0,0.2,7,13,12,15,12.9,674,303,126,54,310329,167344,81066,26348
9.79119E+12,20130605,201306,4,1006,193;9.GP,1,119329,28,17865,638,153510,17,1721,101.2,12000,11.2,31.8,56.9,146.7,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,0,0,0,0,0,3062,1314,592,183,599,339,190,58
9.78897E+12,20130208,201302,4,1006,193;9.GP,2,125150,220,18074,82.2,104870,1723,19786,11.5,12000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,298,139,55,28,5547,2272,976,322
9.79113E+12,20131220,201312,0,1006,193;9.GP,2,125150,220,18074,82.2,104870,1723,19786,11.5,13500,30.5,23.2,34.9,157.1,4259920,2493519,373338,17857,84,69,419014,84575,111.87,107,2.5,0,0,0,0,0,0,0,0,0,0,269,116,85,2,3678,1793,902,281
9.78895E+12,20130121,201301,300,1006,193;9.GP,1,109141,99,18409,185.9,6,3107,2839631,913.9,12000,18.7,23.8,59.1,148.5,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,2,1,1,0,0.7,10,9,6,10,8.6,1366,700,440,149,344216,159115,73829,26823
9.78899E+12,20130318,201303,45,1006,193;9.GP,1,109141,99,18409,185.9,1312,234,274443,1172.8,13800,16.6,30.3,64.3,127.6,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,2333,1738,1355,786,38485,18941,8072,2061
9.79119E+12,20131224,201312,8,1006,193;9.GP,1,109141,99,18409,185.9,100931,302,105131,348.1,16800,33,27.1,30.5,156.8,4259920,2493519,373338,17857,84,69,419014,84575,111.87,107,2.5,0,0,0,0,0,0,0,0,0,0,2902,626,347,87,13543,5950,2793,1078
9.78893E+12,20130930,201309,14,1006,193;9.GP,1,118344,74,18479,249.7,95,2382,2759056,1158.3,13000,16.5,18.8,48.3,146.8,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,5,7,4,12,7.9,2164,966,371,113,198643,92924,40853,12138
9.78894E+12,20130930,201309,5,1006,193;9.GP,1,132809,17,18591,1093.6,98,670,141446,211.1,12000,16.5,18.8,48.3,146.8,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,1401,531,218,90,9886,4862,2027,751
9.78898E+12,20131107,201311,192,1006,193;9.GP,4,115573,58,19152,330.2,198,587,537283,915.3,13800,14.3,22.4,47.1,169.4,4259920,2493519,373338,17857,86,80,420410,87475,111.87,106,2.5,0,0,0,0,0,0,0,0,0,0,1705,650,320,99,34410,17334,8504,2067
9.789E+12,20130327,201303,108,1006,193;9.GP,1,114694,23,19199,834.7,156883,18,1764,98,16000,16.3,32.8,63.6,126.7,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,1,1,1,0.9,0,1,1,1,0.9,4534,1528,482,116,434,247,67,9
9.789E+12,20130731,201307,0,1006,193;9.GP,1,51036,54,19437,359.9,160721,103,3974,38.6,6000,19,22.1,67.1,152,4040630,2403480,329892,16448,83,73,417213,77469,111.24,105,2.8,0,0,0,0,0,0,0,0,0,0,1368,810,438,157,1018,614,329,74
9.78899E+12,20130808,201308,853,1006,193;9.GP,1,131799,4,19437,4859.3,103724,114,217838,1910.9,12000,18.2,20.9,67.4,148.6,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,4,5,0,4,3,7,9,0,6,4.9,2808,1473,963,629,57617,15471,7051,3290
9.78893E+12,20131115,201311,14,1006,193;9.GP,1,51036,54,19437,359.9,79,2351,703633,299.3,8000,14.6,20.9,48.4,169.5,4259920,2493519,373338,17857,86,80,420410,87475,111.87,106,2.5,0,0,0,0,0,0,0,0,3,1.2,1862,1133,667,151,74143,33242,16502,6089
9.789E+12,20131020,201310,1,1006,193;9.GP,1,116696,89,19507,219.2,98476,54,6090,112.8,15000,12.8,22.4,40.9,144.8,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,0,0,0,0,0,0,0,0,0,0,863,248,142,48,1082,507,262,131
9.789E+12,20131020,201310,1,1006,193;9.GP,1,116696,89,19507,219.2,98476,54,6090,112.8,15000,12.8,22.4,40.9,144.8,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,0,0,0,0,0,0,0,0,0,0,863,248,142,48,1082,507,262,131
9.78895E+12,20130401,201304,6,1006,193;9.GP,1,27,161,19575,121.6,6,3107,2839631,913.9,12000,16.9,35.1,64.4,126.5,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,9,7,8,6,7.1,5882,1255,588,196,325746,147835,74006,25068
9.78895E+12,20130401,201304,7,1006,193;9.GP,1,27,161,19575,121.6,6,3107,2839631,913.9,12000,16.9,35.1,64.4,126.5,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,9,7,8,6,7.1,5882,1255,588,196,325746,147835,74006,25068
9.78895E+12,20130401,201304,7,1006,193;9.GP,1,27,161,19575,121.6,6,3107,2839631,913.9,12000,16.9,35.1,64.4,126.5,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,9,7,8,6,7.1,5882,1255,588,196,325746,147835,74006,25068
9.78895E+12,20130501,201305,4,1006,193;9.GP,1,27,161,19575,121.6,6,3107,2839631,913.9,12000,24.2,30.3,64.4,134.2,4192558,2542563,336647,25449,89,79,478601,94138,109.67,102,2.8,0,0,0,0,0,12,9,13,9,10.5,6030,1356,624,252,325496,156235,75505,28353
9.78895E+12,20130501,201305,3,1006,193;9.GP,1,27,161,19575,121.6,6,3107,2839631,913.9,12000,24.2,30.3,64.4,134.2,4192558,2542563,336647,25449,89,79,478601,94138,109.67,102,2.8,0,0,0,0,0,12,9,13,9,10.5,6030,1356,624,252,325496,156235,75505,28353
9.78895E+12,20130501,201305,3,1006,193;9.GP,1,27,161,19575,121.6,6,3107,2839631,913.9,12000,24.2,30.3,64.4,134.2,4192558,2542563,336647,25449,89,79,478601,94138,109.67,102,2.8,0,0,0,0,0,12,9,13,9,10.5,6030,1356,624,252,325496,156235,75505,28353
9.78895E+12,20130601,201306,0,1006,193;9.GP,1,27,161,19575,121.6,6,3107,2839631,913.9,12000,15.1,31.3,59.2,144.3,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,8,6,10,0,5,4480,1403,665,217,325658,162039,86278,32857
9.78895E+12,20130601,201306,1,1006,193;9.GP,1,27,161,19575,121.6,6,3107,2839631,913.9,12000,15.1,31.3,59.2,144.3,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,8,6,10,0,5,4480,1403,665,217,325658,162039,86278,32857
9.78895E+12,20130601,201306,0,1006,193;9.GP,1,27,161,19575,121.6,6,3107,2839631,913.9,12000,15.1,31.3,59.2,144.3,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,8,6,10,0,5,4480,1403,665,217,325658,162039,86278,32857
9.78895E+12,20130925,201309,59,1006,193;9.GP,1,27,161,19575,121.6,6,3107,2839631,913.9,120000,19.2,18.8,55.4,151.1,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,15,16,10,12,12.5,2552,1309,644,180,310329,167344,81066,26348
9.78895E+12,20130925,201309,73,1006,193;9.GP,1,27,161,19575,121.6,6,3107,2839631,913.9,12000,19.2,18.8,55.4,151.1,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,15,16,10,12,12.5,2552,1309,644,180,310329,167344,81066,26348
9.78897E+12,20130121,201301,6,1006,193;9.GP,2,118344,81,19708,243.3,105,614,442089,720,15000,18.7,23.8,59.1,148.5,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,1,1,1,0.9,2481,1308,568,183,36783,16207,7261,2298
9.789E+12,20130520,201305,98,1006,193;9.GP,1,149552,11,19950,1813.6,134354,17,7802,458.9,13000,20.8,28.4,59.5,138.4,4192558,2542563,336647,25449,89,79,478601,94138,109.67,102,2.8,0,0,0,0,0,2,5,4,5,4.4,4516,2952,1278,621,564,126,33,12
9.78896E+12,20130420,201304,34,1006,193;9.GP,1,50,79,19990,253,115,327,102131,312.3,13000,19.3,37.4,67.2,131.9,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,1,0,1,0,0.4,0,0,0,0,0,848,404,192,75,19063,4833,2123,677
9.78899E+12,20131121,201311,2,1006,193;9.GP,1,50,79,19990,253,100634,139,5501,39.6,6000,16.1,22.8,46.8,166.3,4259920,2493519,373338,17857,86,80,420410,87475,111.87,106,2.5,0,0,0,0,0,0,0,0,0,0,1241,848,328,88,1419,624,319,101
9.78897E+12,20130117,201301,0,1006,193;9.GP,1,122216,47,20067,427,8573,190,13405,70.6,14000,22.4,21.5,59.5,141.2,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,2136,998,390,132,1740,790,276,88
9.78896E+12,20130213,201302,54,1006,193;9.GP,1,122216,47,20067,427,156,489,540739,1105.8,13000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,1,0,0,0,0.1,2,0,0,1,0.6,2069,924,381,146,75441,36698,14855,5383
9.789E+12,20130320,201303,0,1006,193;9.GP,1,107831,90,20173,224.1,174394,155,35,0.2,29000,16.6,30.3,64.3,127.6,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,0,0,0,0,0,2137,1356,671,140,0,0,0,0
9.789E+12,20130722,201307,0,1006,193;9.GP,1,107831,90,20173,224.1,160721,103,3974,38.6,6000,16,21.5,64.4,155.8,4040630,2403480,329892,16448,83,73,417213,77469,111.24,105,2.8,0,0,0,0,0,0,0,0,0,0,2138,882,363,129,1018,614,329,74
9.78897E+12,20130210,201302,0,1006,193;9.GP,2,107831,96,20227,210.7,98318,223,35768,160.4,7000,16.9,27.8,57.9,161.8,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,2130,1336,952,221,4488,1744,729,208
9.79113E+12,20131010,201310,1,1006,193;9.GP,1,119434,127,20351,160.2,104870,1723,19786,11.5,15500,13,20.3,44.8,144,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,0,0,0,0,0,0,0,0,0,0,2971,1317,700,168,3823,1787,900,253
9.78895E+12,20130510,201305,413,1006,193;9.GP,1,121443,30,20567,685.6,7822,2165,2213853,1022.6,16000,24.5,26.2,63.5,134.1,4192558,2542563,336647,25449,89,79,478601,94138,109.67,102,2.8,1,2,1,1,1.2,5,4,2,2,2.7,854,403,305,102,271034,143296,58554,13979
9.78893E+12,20131014,201310,90,1006,193;9.GP,1,121443,30,20567,685.6,147371,428,239297,559.1,15000,12.8,22.4,40.9,144.8,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,0,1,0,0,0.2,0,1,2,2,1.6,2518,2171,685,131,81137,40711,21372,5944
9.78893E+12,20130705,201307,108,1006,193;9.GP,9,110634,273,20651,75.6,102903,1250,828644,662.9,14800,12.3,24.9,68.5,145.3,4040630,2403480,329892,16448,83,73,417213,77469,111.24,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115078,54688,24950,8768
9.78898E+12,20131028,201310,10,1006,193;9.GP,1,115622,76,20971,275.9,57,283,26309,93,13000,13.3,22.2,46.4,162.3,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,0,0,0,0,0,0,0,0,0,0,2198,1490,1255,136,3853,2318,1640,214
9.78896E+12,20130315,201303,118,1006,193;9.GP,1,116628,14,21031,1502.2,76958,287,576972,2010.4,15000,18.6,30,66.1,132.6,4092551,2412301,346745,16517,88,78,496287,101773,108.8,102,3.3,0,0,0,0,0,1,0,1,0,0.4,2214,1148,785,306,58764,26383,12468,3653
9.78893E+12,20130215,201302,0,1006,193;9.GP,1,122764,29,21313,734.9,169365,32,755,23.6,10000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,2730,1458,857,357,0,0,0,0
9.78899E+12,20130507,201305,0,1006,193;9.GP,1,55691,20,21453,1072.7,17579,45,9929,220.6,14000,24.5,26.2,63.5,134.1,4192558,2542563,336647,25449,89,79,478601,94138,109.67,102,2.8,0,0,0,0,0,0,0,0,0,0,2282,970,425,107,3246,1806,751,217
9.78899E+12,20131025,201310,1,1006,193;9.GP,1,539,84,21470,255.6,100634,139,5501,39.6,6000,12.5,21.5,42.2,150.6,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,0,0,0,0,0,0,0,0,0,0,1470,661,328,95,1444,621,348,78
9.78899E+12,20130615,201306,0,1006,193;9.GP,1,52035,36,21701,602.8,100634,139,5501,39.6,6000,9.6,28.6,60.3,141.6,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,0,0,0,0,0,1000,463,159,51,1386,791,311,93
9.78895E+12,20130228,201302,410,1006,193;9.GP,1,115571,12,21763,1813.6,106526,133,336879,2532.9,13000,19.3,27.8,67.3,155.1,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,2,1,0,0.7,0,2,1,0,0.7,1654,674,309,104,70245,29451,15051,5105
9.78893E+12,20131115,201311,44,1006,193;9.GP,1,341,30,21876,729.2,79,2351,703633,299.3,8000,14.6,20.9,48.4,169.5,4259920,2493519,373338,17857,86,80,420410,87475,111.87,106,2.5,0,0,0,1,0.4,0,0,0,3,1.2,1670,475,229,65,74143,33242,16502,6089
9.789E+12,20130907,201309,8,1006,193;9.GP,1,114060,59,21964,372.3,153910,13,1840,141.5,12000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,3134,2070,686,264,1460,408,280,45
9.78895E+12,20130705,201307,78,1006,193;9.GP,1,107781,15,22066,1471.1,6,3107,2839631,913.9,12000,12.3,24.9,68.5,145.3,4040630,2403480,329892,16448,83,73,417213,77469,111.24,105,2.8,1,1,1,0,0.6,13,13,15,9,12,2725,1055,548,176,316602,157487,83481,22271
9.78898E+12,20131118,201311,0,1006,193;9.GP,1,107781,15,22066,1471.1,99287,277,378357,1365.9,11000,16.1,22.8,46.8,166.3,4259920,2493519,373338,17857,86,80,420410,87475,111.87,106,2.5,0,0,0,0,0,0,1,1,1,0.9,2858,1877,918,209,35354,17468,8808,5133
9.79119E+12,20130419,201304,92,1006,193;9.GP,1,654,112,22145,197.7,100144,285,252504,886,12800,19.3,37.4,67.2,131.9,4192558,2542563,336647,25449,92,75,634005,130758,109.64,104,3.2,0,0,0,0,0,0,1,1,4,2.1,2262,1600,387,122,37382,19820,11624,3098
9.78897E+12,20130610,201306,0,1006,193;9.GP,1,116174,54,22308,413.1,98318,223,35768,160.4,7000,9.6,28.6,60.3,141.6,4192558,2542563,336647,25449,81,82,438514,82653,109.67,104,2.8,0,0,0,0,0,0,0,0,0,0,2091,1181,517,198,4216,2097,1151,620
9.78895E+12,20131204,201312,33,1006,193;9.GP,1,129688,30,22622,754.1,176146,13,3284,252.6,14000,22.9,21.9,43.9,159,4259920,2493519,373338,17857,84,69,419014,84575,111.87,107,2.5,0,0,0,0,0,0,0,0,0,0,1449,870,261,60,1252,1252,618,158
9.78896E+12,20130118,201301,1,1006,193;9.GP,1,117848,99,22686,229.2,14211,394,41368,105,12000,22.4,21.5,59.5,141.2,4092551,2412301,346745,16517,83,78,535068,114609,108.23,99,2.6,0,0,0,0,0,0,0,0,0,0,1407,613,294,129,4542,2259,1185,446
9.78896E+12,20131022,201310,2,1006,193;9.GP,1,117848,99,22686,229.2,14211,394,41368,105,12000,12.5,21.5,42.2,150.6,4259920,2493519,373338,17857,84,71,443254,93415,111.61,102,2.3,0,0,0,0,0,0,0,0,0,0,1010,423,241,53,4115,1750,887,210
9.78895E+12,20130503,201305,164,1006,193;9.GP,2,134518,64,22703,354.7,102836,856,58204,68,11000,24.2,30.3,64.4,134.2,4192558,2542563,336647,25449,89,79,478601,94138,109.67,102,2.8,2,0,0,0,0.2,0,0,1,0,0.3,643,250,121,35,10921,4893,2052,798
9.78895E+12,20131212,201312,64,1006,193;9.GP,2,134518,64,22703,354.7,102836,856,58204,68,15000,28,21.8,39.5,158.5,4259920,2493519,373338,17857,84,69,419014,84575,111.87,107,2.5,0,0,0,0,0,0,0,0,0,0,848,434,150,56,9502,4711,2431,784
9.7912E+12,20131120,201311,189,1006,193;9.GP,1,130553,14,23694,1692.4,97215,287,724048,2522.8,13800,16.1,22.8,46.8,166.3,4259920,2493519,373338,17857,86,80,420410,87475,111.87,106,2.5,0,1,1,0,0.5,0,2,3,2,2.1,4189,2466,1345,729,66803,27679,13437,5450
9.78895E+12,20130215,201302,44,1006,193;9.GP,1,119536,29,23858,822.7,136163,18,7971,442.8,12000,17.9,29.8,62.3,164.3,4092551,2412301,346745,16517,83,73,507545,120370,108.8,102,3.1,0,0,0,0,0,0,0,0,0,0,2725,1414,667,206,2339,897,491,179
9.78897E+12,20131216,201312,12,1006,193;9.GP,1,119536,29,23858,822.7,103121,250,72529,290.1,14000,30.5,23.2,34.9,157.1,4259920,2493519,373338,17857,84,69,419014,84575,111.87,107,2.5,0,0,0,0,0,0,0,0,0,0,2340,967,471,175,13860,6296,3416,1495
